lab,strain.1,strain.2,Diff,n.1,n.2,s.pooled,t-value common,pval common,treatment,sex,Diff Multi,Std. Error REML,df REML,t-value REML,pval REML,measure.name,t-value GXL-TAUGAX,pval REML GXL-TAUGAX
MRC_Harwell,Ttll4,Tnfaip1,-3.968866713286723e-4,11,13,8.758005439502793e-4,-1.1061746497347424,0.28060079047639463,Control,Male,-0.0019012291831036515,9.518702991759005e-4,12,-1.9973615993162894,0.06897348712251135,ESLIM_005_001_701.DEXA.BMC.Body.weight,NA,NA
HMGU,baseline,Arhgef4,-0.06185710867240579,307,7,0.09809115614623812,-1.649731043326138,0.10000431680729177,Control,Male,-0.031017198602300355,0.019445082001641648,12,-1.5951179120603212,0.13666981851904686,ESLIM_005_001_702.DEXA.Lean.Body.weight,NA,NA
HMGU,Elk4,Arhgef4,-0.03576947211688308,11,7,0.04693971910974681,-1.5760905116839443,0.13456901103373087,Control,Male,-0.015964628143958905,0.023849777324266613,12,-0.6693826917920636,0.5159241715690976,ESLIM_005_001_702.DEXA.Lean.Body.weight,NA,NA
HMGU,Setmar,Arhgef4,-0.06866745399999996,7,7,0.07046649140758247,-1.8230656966015266,0.09328761896241165,Control,Male,-0.016479515761999616,0.023152367071174254,12,-0.7117853527174489,0.4902045569981405,ESLIM_005_001_702.DEXA.Lean.Body.weight,NA,NA
HMGU,Slc38a10,Arhgef4,-0.03699474198809527,12,7,0.09451997840064405,-0.8229609565363254,0.42192482536433196,Control,Male,-0.041454726684788466,0.024076207821565946,12,-1.7218129612445006,0.11075461363325785,ESLIM_005_001_702.DEXA.Lean.Body.weight,NA,NA
HMGU,Tnfaip1,Arhgef4,-0.1018526978571428,7,7,0.08508711421855951,-2.239457189258548,0.044840889136231354,Control,Male,-0.00828673777729704,0.02328071841618284,12,-0.35594854201478515,0.7280582798997004,ESLIM_005_001_702.DEXA.Lean.Body.weight,NA,NA
HMGU,Ttll4,Arhgef4,-0.03483493107142854,4,7,0.07124906024556865,-0.7800428997953155,0.4553894546915438,Control,Male,-0.0024863699214657696,0.024776741499980985,12,-0.10035096509634561,0.9217227940110311,ESLIM_005_001_702.DEXA.Lean.Body.weight,NA,NA
HMGU,Elk4,baseline,0.02608763655552271,11,307,0.09741591663730517,0.8726835393396913,0.3834982151037506,Control,Male,0.01505257045834145,0.01968982854360383,12,0.7644845878168514,0.4593483276569864,ESLIM_005_001_702.DEXA.Lean.Body.weight,NA,NA
HMGU,Setmar,baseline,-0.0068103453275941694,7,307,0.09843533831274669,-0.1809970428598579,0.8564874149767758,Control,Male,0.014537682840300738,0.01888111883920148,12,0.7699587595475124,0.45621475947164103,ESLIM_005_001_702.DEXA.Lean.Body.weight,NA,NA
HMGU,Slc38a10,baseline,0.024862366684310522,12,307,0.09913539587932109,0.8522719426413577,0.3947066024599838,Control,Male,-0.010437528082488112,0.01994520674665188,12,-0.5233100972613491,0.6102861477515573,ESLIM_005_001_702.DEXA.Lean.Body.weight,NA,NA
HMGU,Tnfaip1,baseline,-0.039995589184737,7,307,0.09887865565392505,-1.0581882367410305,0.290788214366677,Control,Male,0.022730460825003317,0.019035094992734418,12,1.1941343520313084,0.25549653522346094,ESLIM_005_001_702.DEXA.Lean.Body.weight,NA,NA
HMGU,Ttll4,baseline,0.02702217760097725,4,307,0.0986843957477387,0.5441151855435642,0.5867546047904351,Control,Male,0.028530828680834584,0.020848680583325105,12,1.3684716673943245,0.1962396317121346,ESLIM_005_001_702.DEXA.Lean.Body.weight,NA,NA
HMGU,Setmar,Elk4,-0.03289798188311688,7,11,0.059349263395318735,-1.1464708951310585,0.2684573831344638,Control,Male,-5.14887618040711e-4,0.023400736995766835,12,-0.022003051362606805,0.9828071609497655,ESLIM_005_001_702.DEXA.Lean.Body.weight,NA,NA
HMGU,Slc38a10,Elk4,-0.0012252698712121868,12,11,0.08413410256424864,-0.03488853517133078,0.9724981263352415,Control,Male,-0.02549009854082956,0.024193073664681423,12,-1.0536114135030976,0.31281399553153894,ESLIM_005_001_702.DEXA.Lean.Body.weight,NA,NA
HMGU,Tnfaip1,Elk4,-0.06608322574025971,7,11,0.07230527651304151,-1.8902983398061584,0.0769719493220751,Control,Male,0.0076778903666618655,0.02352200606278629,12,0.3264130765959161,0.7497343547186388,ESLIM_005_001_702.DEXA.Lean.Body.weight,NA,NA
HMGU,Ttll4,Elk4,9.3454104545454e-4,4,11,0.057149534883646075,0.028006986951250718,0.9780819620965727,Control,Male,0.013478258222493135,0.02503022132514293,12,0.5384793864748685,0.6000925231421816,ESLIM_005_001_702.DEXA.Lean.Body.weight,NA,NA
HMGU,Slc38a10,Setmar,0.03167271201190469,12,7,0.10087336637762558,0.660194010570991,0.5179753542045435,Control,Male,-0.02497521092278885,0.023610051995080723,12,-1.0578210894237998,0.31096712997992487,ESLIM_005_001_702.DEXA.Lean.Body.weight,NA,NA
HMGU,Tnfaip1,Setmar,-0.03318524385714283,7,7,0.09486032250979426,-0.654477074949607,0.5251502218417707,Control,Male,0.008192777984702576,0.02278948477866724,12,0.3594981661178959,0.7254692259807676,ESLIM_005_001_702.DEXA.Lean.Body.weight,NA,NA
HMGU,Ttll4,Setmar,0.03383252292857142,4,7,0.08614704653499923,0.6265801974117013,0.5464968508985076,Control,Male,0.013993145840533846,0.02429831313863813,12,0.5758896002654007,0.5753312638810255,ESLIM_005_001_702.DEXA.Lean.Body.weight,NA,NA
HMGU,Tnfaip1,Slc38a10,-0.06485795586904752,7,12,0.10853947503395661,-1.2564302462836583,0.2259516829057335,Control,Male,0.033167988907491425,0.023721133514038883,12,1.398246373338846,0.1873461739334807,ESLIM_005_001_702.DEXA.Lean.Body.weight,NA,NA
HMGU,Ttll4,Slc38a10,0.0021598109166667268,4,12,0.10659802768591549,0.03509354088080334,0.9725006107606373,Control,Male,0.0389683567633227,0.025204346464853967,12,1.5460966947769055,0.14803570117711973,ESLIM_005_001_702.DEXA.Lean.Body.weight,NA,NA
HMGU,Ttll4,Tnfaip1,0.06701776678571425,4,7,0.10224334250388327,1.0457733881212363,0.32293866858788567,Control,Male,0.00580036785583127,0.024414797999956585,12,0.23757591014439622,0.8162178490529383,ESLIM_005_001_702.DEXA.Lean.Body.weight,NA,NA
ICS,baseline,Arhgef4,9.458668359551003e-4,445,10,0.05835314380238351,0.05069207243946156,0.9595932376603336,Control,Male,-0.031017198602300355,0.019445082001641648,12,-1.5951179120603212,0.13666981851904686,ESLIM_005_001_702.DEXA.Lean.Body.weight,NA,NA
ICS,Elk4,Arhgef4,0.0037167183428571393,7,10,0.035495391355931376,0.21247715441157666,0.8345952365785015,Control,Male,-0.015964628143958905,0.023849777324266613,12,-0.6693826917920636,0.5159241715690976,ESLIM_005_001_702.DEXA.Lean.Body.weight,NA,NA
ICS,Setmar,Arhgef4,0.012864638700000097,10,10,0.05224231619486596,0.5506303842248422,0.5886564172515409,Control,Male,-0.016479515761999616,0.023152367071174254,12,-0.7117853527174489,0.4902045569981405,ESLIM_005_001_702.DEXA.Lean.Body.weight,NA,NA
ICS,Slc38a10,Arhgef4,-0.0654880283,4,10,0.0508882174701297,-2.17525739760935,0.050319264499482444,Control,Male,-0.041454726684788466,0.024076207821565946,12,-1.7218129612445006,0.11075461363325785,ESLIM_005_001_702.DEXA.Lean.Body.weight,NA,NA
ICS,Tnfaip1,Arhgef4,0.04941873786666673,9,10,0.03892720853275697,2.7630124520110177,0.013300023654426502,Control,Male,-0.00828673777729704,0.02328071841618284,12,-0.35594854201478515,0.7280582798997004,ESLIM_005_001_702.DEXA.Lean.Body.weight,NA,NA
ICS,Ttll4,Arhgef4,-0.008533311133333332,6,10,0.04867490636051658,-0.3394908627314264,0.7392790265856306,Control,Male,-0.0024863699214657696,0.024776741499980985,12,-0.10035096509634561,0.9217227940110311,ESLIM_005_001_702.DEXA.Lean.Body.weight,NA,NA
ICS,Elk4,baseline,0.002770851506902039,7,445,0.05842194397698671,0.12450794243938285,0.9009687098732604,Control,Male,0.01505257045834145,0.01968982854360383,12,0.7644845878168514,0.4593483276569864,ESLIM_005_001_702.DEXA.Lean.Body.weight,NA,NA
ICS,Setmar,baseline,0.011918771864044997,10,445,0.058798368804152464,0.6339288782842337,0.5264471977794858,Control,Male,0.014537682840300738,0.01888111883920148,12,0.7699587595475124,0.45621475947164103,ESLIM_005_001_702.DEXA.Lean.Body.weight,NA,NA
ICS,Slc38a10,baseline,-0.0664338951359551,4,445,0.05884956132645553,-2.2476739766692204,0.025083803727591118,Control,Male,-0.010437528082488112,0.01994520674665188,12,-0.5233100972613491,0.6102861477515573,ESLIM_005_001_702.DEXA.Lean.Body.weight,NA,NA
ICS,Tnfaip1,baseline,0.04847287103071163,9,445,0.058422615760525674,2.4642858289166565,0.014099752519221173,Control,Male,0.022730460825003317,0.019035094992734418,12,1.1941343520313084,0.25549653522346094,ESLIM_005_001_702.DEXA.Lean.Body.weight,NA,NA
ICS,Ttll4,baseline,-0.009479177969288433,6,445,0.058758048325917,-0.3925280300888154,0.6948543754459064,Control,Male,0.028530828680834584,0.020848680583325105,12,1.3684716673943245,0.1962396317121346,ESLIM_005_001_702.DEXA.Lean.Body.weight,NA,NA
ICS,Setmar,Elk4,0.009147920357142958,10,7,0.0532458264675895,0.3486272754099008,0.732214210025659,Control,Male,-5.14887618040711e-4,0.023400736995766835,12,-0.022003051362606805,0.9828071609497655,ESLIM_005_001_702.DEXA.Lean.Body.weight,NA,NA
ICS,Slc38a10,Elk4,-0.06920474664285714,4,7,0.05214874649118616,-2.117262387408409,0.06331854974523161,Control,Male,-0.02549009854082956,0.024193073664681423,12,-1.0536114135030976,0.31281399553153894,ESLIM_005_001_702.DEXA.Lean.Body.weight,NA,NA
ICS,Tnfaip1,Elk4,0.04570201952380959,9,7,0.036994851290964546,2.451344724751281,0.027971365460241544,Control,Male,0.0076778903666618655,0.02352200606278629,12,0.3264130765959161,0.7497343547186388,ESLIM_005_001_702.DEXA.Lean.Body.weight,NA,NA
ICS,Ttll4,Elk4,-0.012250029476190472,6,7,0.049146856781803576,-0.44801685729264656,0.6628365556843316,Control,Male,0.013478258222493135,0.02503022132514293,12,0.5384793864748685,0.6000925231421816,ESLIM_005_001_702.DEXA.Lean.Body.weight,NA,NA
ICS,Slc38a10,Setmar,-0.0783526670000001,4,10,0.0675174400667681,-1.9615699238268385,0.0734309527008605,Control,Male,-0.02497521092278885,0.023610051995080723,12,-1.0578210894237998,0.31096712997992487,ESLIM_005_001_702.DEXA.Lean.Body.weight,NA,NA
ICS,Tnfaip1,Setmar,0.03655409916666663,9,10,0.05389996017743023,1.4760195018114661,0.1582213551225364,Control,Male,0.008192777984702576,0.02278948477866724,12,0.3594981661178959,0.7254692259807676,ESLIM_005_001_702.DEXA.Lean.Body.weight,NA,NA
ICS,Ttll4,Setmar,-0.02139794983333343,6,10,0.06369423586807954,-0.6505604645224619,0.5258636070840059,Control,Male,0.013993145840533846,0.02429831313863813,12,0.5758896002654007,0.5753312638810255,ESLIM_005_001_702.DEXA.Lean.Body.weight,NA,NA
ICS,Tnfaip1,Slc38a10,0.11490676616666673,9,4,0.053374451092220124,3.582545830595744,0.00429942791958262,Control,Male,0.033167988907491425,0.023721133514038883,12,1.398246373338846,0.1873461739334807,ESLIM_005_001_702.DEXA.Lean.Body.weight,NA,NA
ICS,Ttll4,Slc38a10,0.05695471716666667,6,4,0.06959349364490539,1.2678465156525542,0.24050625733113576,Control,Male,0.0389683567633227,0.025204346464853967,12,1.5460966947769055,0.14803570117711973,ESLIM_005_001_702.DEXA.Lean.Body.weight,NA,NA
ICS,Ttll4,Tnfaip1,-0.05795204900000006,6,9,0.050711306071175716,-2.1682794324776653,0.049281698107846134,Control,Male,0.00580036785583127,0.024414797999956585,12,0.23757591014439622,0.8162178490529383,ESLIM_005_001_702.DEXA.Lean.Body.weight,NA,NA
MRC_Harwell,baseline,Arhgef4,-0.038461514185555545,300,9,0.0457815054544829,-2.4833558202168047,0.013548737454738108,Control,Male,-0.031017198602300355,0.019445082001641648,12,-1.5951179120603212,0.13666981851904686,ESLIM_005_001_702.DEXA.Lean.Body.weight,NA,NA
MRC_Harwell,Elk4,Arhgef4,-0.025215504412698375,7,9,0.04345026701929733,-1.1515571439887076,0.2687902227552862,Control,Male,-0.015964628143958905,0.023849777324266613,12,-0.6693826917920636,0.5159241715690976,ESLIM_005_001_702.DEXA.Lean.Body.weight,NA,NA
MRC_Harwell,Setmar,Arhgef4,-0.006393364940170954,13,9,0.03704493680646806,-0.39799922585171066,0.6948472069186911,Control,Male,-0.016479515761999616,0.023152367071174254,12,-0.7117853527174489,0.4902045569981405,ESLIM_005_001_702.DEXA.Lean.Body.weight,NA,NA
MRC_Harwell,Slc38a10,Arhgef4,-0.055639646888888894,9,9,0.04173757724696294,-2.827895691105632,0.012122645257891205,Control,Male,-0.041454726684788466,0.024076207821565946,12,-1.7218129612445006,0.11075461363325785,ESLIM_005_001_702.DEXA.Lean.Body.weight,NA,NA
MRC_Harwell,Tnfaip1,Arhgef4,0.007372251521367557,13,9,0.04645079697874964,0.3660063029794817,0.7182033126612843,Control,Male,-0.00828673777729704,0.02328071841618284,12,-0.35594854201478515,0.7280582798997004,ESLIM_005_001_702.DEXA.Lean.Body.weight,NA,NA
MRC_Harwell,Ttll4,Arhgef4,0.01837592498989904,11,9,0.04998028258567244,0.8179996194027469,0.42405412961681155,Control,Male,-0.0024863699214657696,0.024776741499980985,12,-0.10035096509634561,0.9217227940110311,ESLIM_005_001_702.DEXA.Lean.Body.weight,NA,NA
MRC_Harwell,Elk4,baseline,0.01324600977285717,7,300,0.04562164538914941,0.7593720117836376,0.4482165458246087,Control,Male,0.01505257045834145,0.01968982854360383,12,0.7644845878168514,0.4593483276569864,ESLIM_005_001_702.DEXA.Lean.Body.weight,NA,NA
MRC_Harwell,Setmar,baseline,0.03206814924538459,13,300,0.045215547295082495,2.5034921785742585,0.012809693395206947,Control,Male,0.014537682840300738,0.01888111883920148,12,0.7699587595475124,0.45621475947164103,ESLIM_005_001_702.DEXA.Lean.Body.weight,NA,NA
MRC_Harwell,Slc38a10,baseline,-0.01717813270333335,9,300,0.04552439575282327,-1.1154096710269583,0.2655472539653447,Control,Male,-0.010437528082488112,0.01994520674665188,12,-0.5233100972613491,0.6102861477515573,ESLIM_005_001_702.DEXA.Lean.Body.weight,NA,NA
MRC_Harwell,Tnfaip1,baseline,0.0458337657069231,13,300,0.04577062910538697,3.5347507345168716,4.7017334872567784e-4,Control,Male,0.022730460825003317,0.019035094992734418,12,1.1941343520313084,0.25549653522346094,ESLIM_005_001_702.DEXA.Lean.Body.weight,NA,NA
MRC_Harwell,Ttll4,baseline,0.056837439175454585,11,300,0.04598228823357977,4.026435054867649,7.131046250992094e-5,Control,Male,0.028530828680834584,0.020848680583325105,12,1.3684716673943245,0.1962396317121346,ESLIM_005_001_702.DEXA.Lean.Body.weight,NA,NA
MRC_Harwell,Setmar,Elk4,0.01882213947252742,13,7,0.032316216868585206,1.2423791994784381,0.23003969732698096,Control,Male,-5.14887618040711e-4,0.023400736995766835,12,-0.022003051362606805,0.9828071609497655,ESLIM_005_001_702.DEXA.Lean.Body.weight,NA,NA
MRC_Harwell,Slc38a10,Elk4,-0.03042414247619052,9,7,0.037055884938243425,-1.6291888922342792,0.1255590935577821,Control,Male,-0.02549009854082956,0.024193073664681423,12,-1.0536114135030976,0.31281399553153894,ESLIM_005_001_702.DEXA.Lean.Body.weight,NA,NA
MRC_Harwell,Tnfaip1,Elk4,0.03258775593406593,13,7,0.04378296576921583,1.5876507645980968,0.12977576586052172,Control,Male,0.0076778903666618655,0.02352200606278629,12,0.3264130765959161,0.7497343547186388,ESLIM_005_001_702.DEXA.Lean.Body.weight,NA,NA
MRC_Harwell,Ttll4,Elk4,0.043591429402597415,11,7,0.04764192645456548,1.892434713516379,0.07666997969987593,Control,Male,0.013478258222493135,0.02503022132514293,12,0.5384793864748685,0.6000925231421816,ESLIM_005_001_702.DEXA.Lean.Body.weight,NA,NA
MRC_Harwell,Slc38a10,Setmar,-0.04924628194871794,9,13,0.03181157613433954,-3.5700134351640505,0.0019172861088457916,Control,Male,-0.02497521092278885,0.023610051995080723,12,-1.0578210894237998,0.31096712997992487,ESLIM_005_001_702.DEXA.Lean.Body.weight,NA,NA
MRC_Harwell,Tnfaip1,Setmar,0.01376561646153851,13,13,0.038471121556250244,0.9122576118737465,0.37070621324019293,Control,Male,0.008192777984702576,0.02278948477866724,12,0.3594981661178959,0.7254692259807676,ESLIM_005_001_702.DEXA.Lean.Body.weight,NA,NA
MRC_Harwell,Ttll4,Setmar,0.024769289930069993,11,13,0.041193356428204715,1.467738799561043,0.1563274666551613,Control,Male,0.013993145840533846,0.02429831313863813,12,0.5758896002654007,0.5753312638810255,ESLIM_005_001_702.DEXA.Lean.Body.weight,NA,NA
MRC_Harwell,Tnfaip1,Slc38a10,0.06301189841025645,13,9,0.04239487673194352,3.4276050796295614,0.0026660188439233466,Control,Male,0.033167988907491425,0.023721133514038883,12,1.398246373338846,0.1873461739334807,ESLIM_005_001_702.DEXA.Lean.Body.weight,NA,NA
MRC_Harwell,Ttll4,Slc38a10,0.07401557187878793,11,9,0.04579998563518666,3.595508805797141,0.0020677536885417005,Control,Male,0.0389683567633227,0.025204346464853967,12,1.5460966947769055,0.14803570117711973,ESLIM_005_001_702.DEXA.Lean.Body.weight,NA,NA
MRC_Harwell,Ttll4,Tnfaip1,0.011003673468531483,11,13,0.049100370968502616,0.5470352580820685,0.5898609667706936,Control,Male,0.00580036785583127,0.024414797999956585,12,0.23757591014439622,0.8162178490529383,ESLIM_005_001_702.DEXA.Lean.Body.weight,NA,NA
HMGU,baseline,Arhgef4,0.07172560785049835,301,7,0.095543009580983,1.9635059862082953,0.050492683397954014,Control,Male,0.025693687986931137,0.021065110507756682,12,1.2197271871642972,0.24599903355181602,ESLIM_005_001_703.DEXA.Fat.Body.weight,NA,NA
HMGU,Elk4,Arhgef4,0.02379426263636364,11,7,0.05216198884113534,0.9434680966107625,0.3594710535548373,Control,Male,1.0678413434682914e-5,0.025127655531251916,12,4.2496656408720244e-4,0.9996679087799705,ESLIM_005_001_703.DEXA.Fat.Body.weight,NA,NA
HMGU,Setmar,Arhgef4,0.08041183971428571,7,7,0.0788228852553958,1.908541872554983,0.08052455942128287,Control,Male,0.006745578032310739,0.024484491848369844,12,0.2755041057860408,0.7876156520928628,ESLIM_005_001_703.DEXA.Fat.Body.weight,NA,NA
HMGU,Slc38a10,Arhgef4,0.0754769033,10,7,0.08623007298860814,1.7761509769279227,0.09599133996194793,Control,Male,0.035955248060183645,0.025623693239728774,12,1.4032031886970961,0.1858986749104738,ESLIM_005_001_703.DEXA.Fat.Body.weight,NA,NA
HMGU,Tnfaip1,Arhgef4,0.1251725577142857,7,7,0.10137774572505011,2.3099390395959265,0.03948055795835891,Control,Male,0.008572404730985209,0.02460402794793427,12,0.3484146884049097,0.7335649750575333,ESLIM_005_001_703.DEXA.Fat.Body.weight,NA,NA
HMGU,Ttll4,Arhgef4,0.042280684,4,7,0.0821929500212786,0.820710726248486,0.43301064379645093,Control,Male,-0.024097028515688006,0.026036012555222504,12,-0.9255268434280439,0.3729306459405385,ESLIM_005_001_703.DEXA.Fat.Body.weight,NA,NA
HMGU,Elk4,baseline,-0.04793134521413471,11,301,0.09469591871959225,-1.6488860711819329,0.10018395798434311,Control,Male,-0.025683009573496455,0.021294348943435966,12,-1.206095083804537,0.251022628343171,ESLIM_005_001_703.DEXA.Fat.Body.weight,NA,NA
HMGU,Setmar,baseline,0.008686231863787364,7,301,0.0958431942832541,0.23704295251984403,0.8127820819927132,Control,Male,-0.018948109954620398,0.020565649624416642,12,-0.9213475042443681,0.3750209862712941,ESLIM_005_001_703.DEXA.Fat.Body.weight,NA,NA
HMGU,Slc38a10,baseline,0.003751295449501646,10,301,0.09600210168111847,0.12156360838018866,0.9033236508727096,Control,Male,0.010261560073252508,0.021868204074517044,12,0.4692456700278499,0.6473050243524043,ESLIM_005_001_703.DEXA.Fat.Body.weight,NA,NA
HMGU,Tnfaip1,baseline,0.05344694986378737,7,301,0.096671123553907,1.4460491985548463,0.14918684320489428,Control,Male,-0.01712128325594593,0.020705187009476007,12,-0.8269079264104277,0.424427230573706,ESLIM_005_001_703.DEXA.Fat.Body.weight,NA,NA
HMGU,Ttll4,baseline,-0.02944492385049835,4,301,0.0960805395943174,-0.6088892769883659,0.5430540571468807,Control,Male,-0.04979071650261914,0.02239740556887129,12,-2.223057324631387,0.04618392191252446,ESLIM_005_001_703.DEXA.Fat.Body.weight,NA,NA
HMGU,Setmar,Elk4,0.056617577077922074,7,11,0.061803134896870636,1.8947411414651978,0.07634516109756326,Control,Male,0.006734899618876055,0.024717604285649366,12,0.2724738021146421,0.7898896181450802,ESLIM_005_001_703.DEXA.Fat.Body.weight,NA,NA
HMGU,Slc38a10,Elk4,0.051682640663636356,10,11,0.07185213440912028,1.64623456815335,0.11615661564669001,Control,Male,0.03594456964674896,0.025759282250662346,12,1.3954026085421973,0.1881808459578253,ESLIM_005_001_703.DEXA.Fat.Body.weight,NA,NA
HMGU,Tnfaip1,Elk4,0.10137829507792208,7,11,0.08287296030257098,2.530120705456335,0.02228015886509115,Control,Male,0.008561726317550526,0.02483124339656323,12,0.34479652028764346,0.7362151265220218,ESLIM_005_001_703.DEXA.Fat.Body.weight,NA,NA
HMGU,Ttll4,Elk4,0.01848642136363636,4,11,0.0603570161292039,0.5245728327695688,0.6087095108575573,Control,Male,-0.024107706929122688,0.026275088732455817,12,-0.9175119130746869,0.37694657799812537,ESLIM_005_001_703.DEXA.Fat.Body.weight,NA,NA
HMGU,Slc38a10,Setmar,-0.004934936414285718,10,7,0.09277731503113582,-0.10793550321975019,0.9154773800672227,Control,Male,0.029209670027872905,0.0252000837557348,12,1.1591100375301586,0.26895702895773876,ESLIM_005_001_703.DEXA.Fat.Body.weight,NA,NA
HMGU,Tnfaip1,Setmar,0.044760718000000005,7,7,0.10836260055595902,0.7727724800011521,0.4546093994978029,Control,Male,0.00182682669867447,0.024160033705895107,12,0.07561358236966034,0.9409725009723717,ESLIM_005_001_703.DEXA.Fat.Body.weight,NA,NA
HMGU,Ttll4,Setmar,-0.038131155714285714,4,7,0.0933221420375516,-0.6518954395981538,0.5307621412956992,Control,Male,-0.030842606547998745,0.025602017068989076,12,-1.2046943982924467,0.2515433455322348,ESLIM_005_001_703.DEXA.Fat.Body.weight,NA,NA
HMGU,Tnfaip1,Slc38a10,0.04969565441428572,7,10,0.10889972568850997,0.9260110891705212,0.3690998664363021,Control,Male,-0.027382843329198436,0.02530437095011294,12,-1.0821388677546326,0.300457323430766,ESLIM_005_001_703.DEXA.Fat.Body.weight,NA,NA
HMGU,Ttll4,Slc38a10,-0.033196219299999996,4,10,0.09804718897244472,-0.5722943467595132,0.5776871045392056,Control,Male,-0.06005227657587165,0.026704595485125788,12,-2.248761888541626,0.044095482917412235,ESLIM_005_001_703.DEXA.Fat.Body.weight,NA,NA
HMGU,Ttll4,Tnfaip1,-0.08289187371428572,4,7,0.11886219883638555,-1.1126302665344057,0.29470148167305343,Control,Male,-0.032669433246673214,0.025711771196068767,12,-1.270602207741653,0.2279513506103648,ESLIM_005_001_703.DEXA.Fat.Body.weight,NA,NA
ICS,baseline,Arhgef4,0.005589668728089886,445,10,0.05358653695317946,0.3262155700634259,0.7444119111001736,Control,Male,0.025693687986931137,0.021065110507756682,12,1.2197271871642972,0.24599903355181602,ESLIM_005_001_703.DEXA.Fat.Body.weight,NA,NA
ICS,Elk4,Arhgef4,0.0018990049714285862,7,10,0.03115416349326313,0.12368999338766813,0.9032029450509107,Control,Male,1.0678413434682914e-5,0.025127655531251916,12,4.2496656408720244e-4,0.9996679087799705,ESLIM_005_001_703.DEXA.Fat.Body.weight,NA,NA
ICS,Setmar,Arhgef4,-0.01172112979999998,10,10,0.046608475119809555,-0.5623278371267505,0.5808288817501588,Control,Male,0.006745578032310739,0.024484491848369844,12,0.2755041057860408,0.7876156520928628,ESLIM_005_001_703.DEXA.Fat.Body.weight,NA,NA
ICS,Slc38a10,Arhgef4,0.023769785900000007,4,10,0.04912137635424968,0.8179386319509314,0.4293348355280914,Control,Male,0.035955248060183645,0.025623693239728774,12,1.4032031886970961,0.1858986749104738,ESLIM_005_001_703.DEXA.Fat.Body.weight,NA,NA
ICS,Tnfaip1,Arhgef4,-0.032397126377777766,9,10,0.029674112431583105,-2.3761464623159205,0.02951468680685524,Control,Male,0.008572404730985209,0.02460402794793427,12,0.3484146884049097,0.7335649750575333,ESLIM_005_001_703.DEXA.Fat.Body.weight,NA,NA
ICS,Ttll4,Arhgef4,-0.019999763599999998,6,10,0.03754973148539226,-1.0314155159940173,0.31983598942292557,Control,Male,-0.024097028515688006,0.026036012555222504,12,-0.9255268434280439,0.3729306459405385,ESLIM_005_001_703.DEXA.Fat.Body.weight,NA,NA
ICS,Elk4,baseline,-0.0036906637566613,7,445,0.05371454473142215,-0.1803733573075128,0.8569406690437236,Control,Male,-0.025683009573496455,0.021294348943435966,12,-1.206095083804537,0.251022628343171,ESLIM_005_001_703.DEXA.Fat.Body.weight,NA,NA
ICS,Setmar,baseline,-0.017310798528089866,10,445,0.05404002916398711,-1.0017880210974028,0.316980794084013,Control,Male,-0.018948109954620398,0.020565649624416642,12,-0.9213475042443681,0.3750209862712941,ESLIM_005_001_703.DEXA.Fat.Body.weight,NA,NA
ICS,Slc38a10,baseline,0.01818011717191012,4,445,0.05419245943611504,0.6679510661655822,0.5045095538265054,Control,Male,0.010261560073252508,0.021868204074517044,12,0.4692456700278499,0.6473050243524043,ESLIM_005_001_703.DEXA.Fat.Body.weight,NA,NA
ICS,Tnfaip1,baseline,-0.03798679510586765,9,445,0.05360405094751234,-2.104788085830047,0.035861186382372796,Control,Male,-0.01712128325594593,0.020705187009476007,12,-0.8269079264104277,0.424427230573706,ESLIM_005_001_703.DEXA.Fat.Body.weight,NA,NA
ICS,Ttll4,baseline,-0.025589432328089884,6,445,0.05388151164058924,-1.1555486648505864,0.24848035436721003,Control,Male,-0.04979071650261914,0.02239740556887129,12,-2.223057324631387,0.04618392191252446,ESLIM_005_001_703.DEXA.Fat.Body.weight,NA,NA
ICS,Setmar,Elk4,-0.013620134771428566,10,7,0.04944267131891507,-0.558989998118819,0.5844182841391918,Control,Male,0.006734899618876055,0.024717604285649366,12,0.2724738021146421,0.7898896181450802,ESLIM_005_001_703.DEXA.Fat.Body.weight,NA,NA
ICS,Slc38a10,Elk4,0.02187078092857142,4,7,0.054284520437939625,0.6427927326223012,0.5363887490881447,Control,Male,0.03594456964674896,0.025759282250662346,12,1.3954026085421973,0.1881808459578253,ESLIM_005_001_703.DEXA.Fat.Body.weight,NA,NA
ICS,Tnfaip1,Elk4,-0.03429613134920635,9,7,0.02992343465246128,-2.2742802305819843,0.03921423560244834,Control,Male,0.008561726317550526,0.02483124339656323,12,0.34479652028764346,0.7362151265220218,ESLIM_005_001_703.DEXA.Fat.Body.weight,NA,NA
ICS,Ttll4,Elk4,-0.021898768571428584,6,7,0.03966463932214517,-0.992359778436471,0.34234976453608756,Control,Male,-0.024107706929122688,0.026275088732455817,12,-0.9175119130746869,0.37694657799812537,ESLIM_005_001_703.DEXA.Fat.Body.weight,NA,NA
ICS,Slc38a10,Setmar,0.035490915699999986,4,10,0.0652334608936814,0.9196292208672768,0.37588277074567933,Control,Male,0.029209670027872905,0.0252000837557348,12,1.1591100375301586,0.26895702895773876,ESLIM_005_001_703.DEXA.Fat.Body.weight,NA,NA
