"Comparison","Difference","p-value","CI-Low","CI-High","p-value","CI-Low","CI-High"
"SM/Jcontrol - BTBR T+ tf/Jcontrol","89.7083333333333","0.807372749698064","-526.181219094235","705.597885760902","0.89087484243709","-931.715589739638","1111.1322564063"
"SM/Jfluoxetine - BTBR T+ tf/Jcontrol","1271.11111111111","0.0000170028779026547","673.61048090564","1868.61174131658","0.0146728771982323","261.158813488367","2281.06340873385"
"SWR/Jcontrol - BTBR T+ tf/Jcontrol","-516.083333333333","0.0711825186301495","-1074.99399498593","42.8273283192627","0.307239978860257","-1503.16498295427","470.998316287607"
"SWR/Jfluoxetine - BTBR T+ tf/Jcontrol","-410.416666666667","0.157273834840636","-969.327328319263","148.493994985929","0.425033646823841","-1397.49831628761","576.664982954273"
"BUB/BnJcontrol - BTBR T+ tf/Jfluoxetine","-524.083333333333","0.0766839207002481","-1102.61083086689","54.4441642002225","0.306861954377928","-1522.58168704519","474.415020378523"
"BUB/BnJfluoxetine - BTBR T+ tf/Jfluoxetine","261.694444444444","0.382232384190683","-297.216217208152","820.605106097041","0.624185838439587","-725.387205176496","1248.77609406538"
"C3H/HeJcontrol - BTBR T+ tf/Jfluoxetine","-1026.88333333333","0.0000237185222393717","-1517.78019326397","-535.9864734027","0.0354477939299585","-1977.99683076091","-75.7698359057554"
"C3H/HeJfluoxetine - BTBR T+ tf/Jfluoxetine","-1051.35","0.0000147887753596637","-1542.24685993063","-560.453140069367","0.0313902667877929","-2002.46349742758","-100.236502572422"
"C57BL/6Jcontrol - BTBR T+ tf/Jfluoxetine","-1002.66666666667","0.000095205347502089","-1520.11739120182","-485.215942131517","0.0420286159409978","-1967.12760575495","-38.2057275783839"
"C57BL/6Jfluoxetine - BTBR T+ tf/Jfluoxetine","-956.305555555556","0.000591054899400913","-1515.21621720815","-397.394893902959","0.0572945741798058","-1943.3872051765","30.7760940653844"
"C57BLKS/Jcontrol - BTBR T+ tf/Jfluoxetine","-1355.98333333333","4.17573623503254e-7","-1898.69023171785","-813.276434948813","0.00851667080895308","-2333.9743181569","-377.992348509764"
"C57BLKS/Jfluoxetine - BTBR T+ tf/Jfluoxetine","-1126.33333333333","0.0000105430172330419","-1643.78405786848","-608.882608798184","0.0238049865050514","-2090.79427242162","-161.872394245051"
"C57BR/cdJcontrol - BTBR T+ tf/Jfluoxetine","3.18333333333339","0.992644776614555","-487.7135265973","494.080193263967","0.997051825324897","-947.930164094245","954.296830760911"
"C57BR/cdJfluoxetine - BTBR T+ tf/Jfluoxetine","581.416666666667","0.0264344106911609","63.9659421315172","1098.86739120182","0.233552144909169","-383.044272421616","1545.87760575495"
"C58/Jcontrol - BTBR T+ tf/Jfluoxetine","-132.972222222222","0.678764221091191","-691.882883874819","425.938439430374","0.822736422350041","-1120.05387184316","854.109427398718"
"C58/Jfluoxetine - BTBR T+ tf/Jfluoxetine","841.805555555555","0.00252266544409622","282.894893902959","1400.71621720815","0.091948906765304","-145.276094065385","1828.8872051765"
"CBA/Jcontrol - BTBR T+ tf/Jfluoxetine","-1079.95","0.00000848656794963773","-1570.84685993063","-589.053140069367","0.0276684223415366","-2031.06349742758","-128.836502572422"
"CBA/Jfluoxetine - BTBR T+ tf/Jfluoxetine","-624.544871794872","0.0142499257923134","-1131.9470528963","-117.142690693439","0.194305105034889","-1583.84670078294","334.756957193199"
"CE/Jcontrol - BTBR T+ tf/Jfluoxetine","-584.861111111111","0.0393776122041817","-1143.77177276371","-25.9504494585151","0.244653808239648","-1571.94276073205","402.220538509829"
"CE/Jfluoxetine - BTBR T+ tf/Jfluoxetine","-612.75","0.018783138341117","-1130.20072453515","-95.2992754648509","0.207380988306432","-1577.21093908828","351.710939088283"
"DBA/2Jcontrol - BTBR T+ tf/Jfluoxetine","-1045.61111111111","0.00000740772623416358","-1517.97683481993","-573.245387402289","0.0310543477394007","-1987.96588991101","-103.256332311208"
"DBA/2Jfluoxetine - BTBR T+ tf/Jfluoxetine","-306.789215686275","0.220994526379477","-784.679872554207","171.101441181658","0.536143481609708","-1251.70645412478","638.128022752231"
"FVB/NJcontrol - BTBR T+ tf/Jfluoxetine","78.1388888888887","0.813843931093079","-480.771772763708","637.049550541485","0.900478683815324","-908.942760732051","1065.22053850983"
"FVB/NJfluoxetine - BTBR T+ tf/Jfluoxetine","-261.305555555556","0.382856972968115","-820.216217208152","297.605106097041","0.624185838439587","-1248.3872051765","725.776094065384"
"I/LnJcontrol - BTBR T+ tf/Jfluoxetine","-65.810606060606","0.834316872526611","-594.890888824302","463.26967670309","0.913372167514881","-1036.40296486619","904.781752744981"
"I/LnJfluoxetine - BTBR T+ tf/Jfluoxetine","-90.7083333333335","0.792946025949246","-669.23583086689","487.819164200223","0.886139259322386","-1089.20668704519","907.790020378523"
"LG/Jcontrol - BTBR T+ tf/Jfluoxetine","-453.992424242424","0.0944372011574229","-983.07270700612","75.0878585212714","0.361564311586164","-1424.58478304801","516.599934563162"
"LG/Jfluoxetine - BTBR T+ tf/Jfluoxetine","-860.083333333333","0.00203544843471032","-1418.99399498593","-301.172671680737","0.0852792959425344","-1847.16498295427","126.998316287607"
"LP/Jcontrol - BTBR T+ tf/Jfluoxetine","-1119.97222222222","0.0000533541422506353","-1678.88288387482","-561.061560569626","0.0273346217930524","-2107.05387184316","-132.890572601282"
"LP/Jfluoxetine - BTBR T+ tf/Jfluoxetine","-1519.46754385965","4.65657772388887e-11","-1986.83454779543","-1052.10053992387","0.00339496143726693","-2459.5401583017","-579.394929417603"
"MA/MyJcontrol - BTBR T+ tf/Jfluoxetine","218.027777777778","0.472274893742068","-340.882883874818","776.938439430374","0.687594209883175","-769.053871843162","1205.10942739872"
"MA/MyJfluoxetine - BTBR T+ tf/Jfluoxetine","1380.80555555556","5.58793523916402e-7","821.894893902959","1939.71621720815","0.00789214013025969","393.723905934615","2367.8872051765"
"MRL/MpJcontrol - BTBR T+ tf/Jfluoxetine","-659.356060606061","0.0130833025108541","-1188.43634336976","-130.275777842365","0.176319140520774","-1629.94841941165","311.236298199526"
"MRL/MpJfluoxetine - BTBR T+ tf/Jfluoxetine","-735.208333333333","0.0113227298639399","-1313.73583086689","-156.680835799777","0.142781571896705","-1733.70668704519","263.290020378523"
"NOD/ShiLtJcontrol - BTBR T+ tf/Jfluoxetine","538.280303030303","0.0458620995089735","9.20002026660711","1067.360585794","0.275693078681025","-432.312055775284","1508.87266183589"
"NOD/ShiLtJfluoxetine - BTBR T+ tf/Jfluoxetine","284.280303030303","0.310395736492126","-244.799979733393","813.360585793999","0.582226373553024","-686.312055775284","1254.87266183589"
"NOR/LtJcontrol - BTBR T+ tf/Jfluoxetine","279.541666666667","0.364621665239942","-298.98583086689","858.069164200223","0.604140842923241","-718.95668704519","1278.04002037852"
"NOR/LtJfluoxetine - BTBR T+ tf/Jfluoxetine","151.059523809524","0.587707007407468","-347.568470948189","649.687518567236","0.783733745228216","-803.844674988762","1105.96372260781"
"NZB/BlNJcontrol - BTBR T+ tf/Jfluoxetine","-1060.90151515152","0.0000528890137043109","-1589.98179791521","-531.821232387819","0.0329102587827162","-2031.4938739571","-90.3091563459284"
"NZB/BlNJfluoxetine - BTBR T+ tf/Jfluoxetine","-1188.82878787879","0.00000543082108997847","-1717.90907064248","-659.748505115092","0.0178960857513918","-2159.42114668437","-218.236429073201"
"NZW/LacJcontrol - BTBR T+ tf/Jfluoxetine","-1052.63888888889","0.000152677708869726","-1611.54955054149","-493.728227236293","0.0372251883145769","-2039.72053850983","-65.5572392679491"
"NZW/LacJfluoxetine - BTBR T+ tf/Jfluoxetine","-780.416666666667","0.00519632630243903","-1339.32732831926","-221.506005014071","0.115852894430696","-1767.49831628761","206.664982954273"
"P/Jcontrol - BTBR T+ tf/Jfluoxetine","-323.75","0.272881217039776","-882.660661652596","235.160661652596","0.536283098903808","-1310.83164962094","663.33164962094"
"P/Jfluoxetine - BTBR T+ tf/Jfluoxetine","314.643939393939","0.259979799879361","-214.436343369757","843.724222157635","0.538630747683897","-655.948419411648","1285.23629819953"
"PL/Jcontrol - BTBR T+ tf/Jfluoxetine","-333.583333333333","0.218882023111007","-851.034057868483","183.867391201816","0.511801667059698","-1298.04427242162","630.877605754949"
"PL/Jfluoxetine - BTBR T+ tf/Jfluoxetine","-360.833333333333","0.181175849391695","-878.284057868483","156.617391201816","0.474148765293105","-1325.29427242162","603.627605754949"
"RIIIS/Jcontrol - BTBR T+ tf/Jfluoxetine","-80.3055555555557","0.80990229679223","-639.216217208152","478.605106097041","0.898782321513749","-1067.3872051765","906.776094065384"
"RIIIS/Jfluoxetine - BTBR T+ tf/Jfluoxetine","-305.916666666667","0.263099080576763","-823.367391201816","211.534057868483","0.545795803035831","-1270.37760575495","658.544272421616"
"SJL/Jcontrol - BTBR T+ tf/Jfluoxetine","-1185.90151515152","0.00000571805622668698","-1714.98179791521","-656.82123238782","0.0181424672741078","-2156.4938739571","-215.309156345929"
"SJL/Jfluoxetine - BTBR T+ tf/Jfluoxetine","-1277.7196969697","9.8617455210699e-7","-1806.79997973339","-748.639414206001","0.0118460686817042","-2248.31205577528","-307.12733816411"
"SM/Jcontrol - BTBR T+ tf/Jfluoxetine","-131.708333333333","0.691250101782126","-710.23583086689","446.819164200223","0.827158583226253","-1130.20668704519","866.790020378523"
"SM/Jfluoxetine - BTBR T+ tf/Jfluoxetine","1049.69444444444","0.000159631080295022","490.783782791848","1608.60510609704","0.0375872581523","62.6127948235043","2036.77609406538"
"SWR/Jcontrol - BTBR T+ tf/Jfluoxetine","-737.5","0.00431255110220941","-1254.95072453515","-220.049275464851","0.126603367701978","-1701.96093908828","226.960939088283"
"SWR/Jfluoxetine - BTBR T+ tf/Jfluoxetine","-631.833333333333","0.0150965200272294","-1149.28405786848","-114.382608798184","0.191674999484467","-1596.29427242162","332.627605754949"
"BUB/BnJfluoxetine - BUB/BnJcontrol","785.777777777778","0.0109977299936102","169.888225350209","1401.66733020535","0.126991173835024","-235.646145295193","1807.20170085075"
"C3H/HeJcontrol - BUB/BnJcontrol","-502.8","0.0766699509185002","-1057.70408195493","52.1040819549299","0.318484174913374","-1487.60479294303","482.004792943026"
"C3H/HeJfluoxetine - BUB/BnJcontrol","-527.266666666667","0.063076687609452","-1082.1707486216","27.6374152882632","0.295857075041592","-1512.07145960969","457.53812627636"
"C57BL/6Jcontrol - BUB/BnJcontrol","-478.583333333333","0.107561169211401","-1057.11083086689","99.9441642002228","0.351486063360768","-1477.08168704519","519.915020378523"
"C57BL/6Jfluoxetine - BUB/BnJcontrol","-432.222222222222","0.178336662885838","-1048.11177464979","183.667330205346","0.420598996655293","-1453.64614529519","589.201700850749"
"C57BLKS/Jcontrol - BUB/BnJcontrol","-831.9","0.00562951277734079","-1433.12341158228","-230.676588417721","0.103743513903688","-1844.14576774644","180.345767746442"
"C57BLKS/Jfluoxetine - BUB/BnJcontrol","-602.25","0.0405277489756907","-1180.77749753356","-23.722502466444","0.235805627934898","-1600.74835371186","396.248353711857"
"C57BR/cdJcontrol - BUB/BnJcontrol","527.266666666667","0.063076687609452","-27.637415288263","1082.1707486216","0.295857075041592","-457.538126276359","1512.07145960969"
"C57BR/cdJfluoxetine - BUB/BnJcontrol","1105.5","0.00011976687058176","526.972502466444","1684.02749753356","0.0306892748052793","107.001646288143","2103.99835371186"
"C58/Jcontrol - BUB/BnJcontrol","391.111111111111","0.225666893219226","-224.778441316457","1007.00066353868","0.469675003663932","-630.31281196186","1412.53503418408"
"C58/Jfluoxetine - BUB/BnJcontrol","1365.88888888889","0.00000715617540844197","749.99933646132","1981.77844131646","0.00998133600413503","344.464965815917","2387.31281196186"
"CBA/Jcontrol - BUB/BnJcontrol","-555.866666666667","0.0495736704619508","-1110.7707486216","-0.962584711736667","0.26891564140638","-1540.67145960969","428.93812627636"
"CBA/Jfluoxetine - BUB/BnJcontrol","-100.461538461539","0.765903657090521","-670.019074156554","469.095997233477","0.872997435867765","-1093.68468204752","892.76160512444"
"CE/Jcontrol - BUB/BnJcontrol","-60.7777777777778","0.868915634875333","-676.667330205346","555.111774649791","0.924734141179418","-1082.20170085075","960.646145295193"
"CE/Jfluoxetine - BUB/BnJcontrol","-88.6666666666667","0.796671894442864","-667.194164200223","489.860830866889","0.889291402179086","-1087.16502037852","909.83168704519"
"DBA/2Jcontrol - BUB/BnJcontrol","-521.527777777778","0.0580264331924617","-1060.10756760975","17.0520120541902","0.295857075041592","-1497.25385779945","454.198302243899"
"DBA/2Jfluoxetine - BUB/BnJcontrol","217.294117647059","0.461079798683544","-326.137840377266","760.726075671384","0.685675252469697","-761.096910287306","1195.68514558142"
"FVB/NJcontrol - BUB/BnJcontrol","602.222222222222","0.0554589215305922","-13.6673302053463","1218.11177464979","0.24964077013666","-419.201700850749","1623.64614529519"
"FVB/NJfluoxetine - BUB/BnJcontrol","262.777777777778","0.430465707049803","-353.111774649791","878.667330205346","0.638850094565743","-758.646145295193","1284.20170085075"
"I/LnJcontrol - BUB/BnJcontrol","458.272727272727","0.132432929112816","-130.679527744434","1047.22498228989","0.379338328833046","-546.469954645013","1463.01540919047"
"I/LnJfluoxetine - BUB/BnJcontrol","433.375","0.189097301526112","-200.370121072286","1067.12012107229","0.425410692068346","-599.522177908364","1466.27217790836"
"LG/Jcontrol - BUB/BnJcontrol","70.090909090909","0.841377329754548","-518.861345926253","659.043164108071","0.912384714996404","-934.651772826831","1074.83359100865"
"LG/Jfluoxetine - BUB/BnJcontrol","-336","0.302106082662437","-951.889552427568","279.889552427568","0.538630747683897","-1357.42392307297","685.423923072971"
"LP/Jcontrol - BUB/BnJcontrol","-595.888888888889","0.0582251401892088","-1211.77844131646","20.0006635386795","0.254918252095218","-1617.31281196186","425.535034184082"
"LP/Jfluoxetine - BUB/BnJcontrol","-995.384210526316","0.000179326260835814","-1529.5852302262","-461.183190826432","0.0452118174479751","-1968.73006967439","-22.0383513782425"
"MA/MyJcontrol - BUB/BnJcontrol","742.111111111111","0.0165508283294052","126.221558683543","1358.00066353868","0.14930430977631","-279.31281196186","1763.53503418408"
"MA/MyJfluoxetine - BUB/BnJcontrol","1904.88888888889","3.80292282513169e-10","1288.99933646132","2520.77844131646","0.000748312650603741","883.464965815917","2926.31281196186"
"MRL/MpJcontrol - BUB/BnJcontrol","-135.272727272727","0.689387121203967","-724.224982289889","453.679527744435","0.823432926922187","-1140.01540919047","869.469954645013"
"MRL/MpJfluoxetine - BUB/BnJcontrol","-211.125","0.548611005498121","-844.870121072286","422.620121072286","0.718776399428818","-1244.02217790836","821.772177908364"
"NOD/ShiLtJcontrol - BUB/BnJcontrol","1062.36363636364","0.000292858405471438","473.411381346475","1651.3158913808","0.0382869319215867","57.620954445896","2067.10631828138"
"NOD/ShiLtJfluoxetine - BUB/BnJcontrol","808.363636363636","0.00605532828000402","219.411381346475","1397.3158913808","0.109949982144144","-196.379045554104","1813.10631828138"
"NOR/LtJcontrol - BUB/BnJcontrol","803.625","0.0114894325860831","169.879878927714","1437.37012107229","0.123281589164615","-229.272177908364","1836.52217790836"
"NOR/LtJfluoxetine - BUB/BnJcontrol","675.142857142857","0.0168606170285465","113.387848053855","1236.89786623186","0.175601858026214","-313.566617526783","1663.8523318125"
"NZB/BlNJcontrol - BUB/BnJcontrol","-536.818181818182","0.0751289065216277","-1125.77043683534","52.1340731989801","0.298766373287365","-1541.56086373592","467.924500099559"
"NZB/BlNJfluoxetine - BUB/BnJcontrol","-664.745454545455","0.0257463835670542","-1253.69770956262","-75.7931995282927","0.191156501494151","-1669.4881364632","339.997227372286"
"NZW/LacJcontrol - BUB/BnJcontrol","-528.555555555556","0.0944372011574229","-1144.44510798312","87.3339968720128","0.31554734209606","-1549.97947862853","492.868367517416"
"NZW/LacJfluoxetine - BUB/BnJcontrol","-256.333333333333","0.443198004537398","-872.222885760902","359.556219094235","0.64876559489761","-1277.7572564063","765.090589739638"
"P/Jcontrol - BUB/BnJcontrol","200.333333333333","0.558048411483354","-415.556219094235","816.222885760902","0.73187719617977","-821.090589739638","1221.7572564063"
"P/Jfluoxetine - BUB/BnJcontrol","838.727272727273","0.00434352324738726","249.775017710111","1427.67952774443","0.098364354159163","-166.015409190468","1843.46995464501"
"PL/Jcontrol - BUB/BnJcontrol","190.5","0.553201225896814","-388.027497533556","769.027497533556","0.737725537707154","-807.998353711857","1188.99835371186"
"PL/Jfluoxetine - BUB/BnJcontrol","163.25","0.616065396652839","-415.277497533556","741.777497533556","0.779902165828924","-835.248353711857","1161.74835371186"
"RIIIS/Jcontrol - BUB/BnJcontrol","443.777777777778","0.165819535278174","-172.111774649791","1059.66733020535","0.406919379179159","-577.646145295193","1465.20170085075"
"RIIIS/Jfluoxetine - BUB/BnJcontrol","218.166666666667","0.489971491875663","-360.360830866889","796.694164200223","0.693557420943638","-780.33168704519","1216.66502037852"
"SJL/Jcontrol - BUB/BnJcontrol","-661.818181818182","0.0264344106911609","-1250.77043683534","-72.86592680102","0.19270417499127","-1666.56086373592","342.924500099559"
"SJL/Jfluoxetine - BUB/BnJcontrol","-753.636363636364","0.0107852566293672","-1342.58861865353","-164.684108619202","0.13498393217257","-1758.3790455541","251.106318281377"
"SM/Jcontrol - BUB/BnJcontrol","392.375","0.238396374746672","-241.370121072286","1026.12012107229","0.474855961202789","-640.522177908364","1425.27217790836"
"SM/Jfluoxetine - BUB/BnJcontrol","1573.77777777778","2.28437046461047e-7","957.888225350209","2189.66733020535","0.00367203144875747","552.353854704807","2595.20170085075"
"SWR/Jcontrol - BUB/BnJcontrol","-213.416666666667","0.501393258117746","-791.944164200223","365.110830866889","0.701953577184019","-1211.91502037852","785.08168704519"
"SWR/Jfluoxetine - BUB/BnJcontrol","-107.75","0.752274883019914","-686.277497533556","470.777497533556","0.862526127854558","-1106.24835371186","890.748353711857"
"C3H/HeJcontrol - BUB/BnJfluoxetine","-1288.57777777778","0.00000102094453998171","-1822.99858807314","-754.156967482419","0.0113106107362171","-2262.04254864395","-315.113006911605"
"C3H/HeJfluoxetine - BUB/BnJfluoxetine","-1313.04444444444","6.39809027197328e-7","-1847.4652547398","-778.623634149086","0.0100968816003691","-2286.50921531062","-339.579673578272"
"C57BL/6Jcontrol - BUB/BnJfluoxetine","-1264.36111111111","0.00000463731917331333","-1823.27177276371","-705.450449458515","0.0135807452705042","-2251.44276073205","-277.279461490171"
"C57BL/6Jfluoxetine - BUB/BnJfluoxetine","-1218","0.0000390223860494762","-1815.50063020547","-620.499369794529","0.0190631046044544","-2227.95229762274","-208.047702377256"
"C57BLKS/Jcontrol - BUB/BnJfluoxetine","-1617.67777777778","1.86038523741966e-8","-2200.04935412842","-1035.30620142713","0.00270607880634327","-2618.46462353394","-616.89093202162"
"C57BLKS/Jfluoxetine - BUB/BnJfluoxetine","-1388.02777777778","4.87027662433937e-7","-1946.93843943037","-829.117116125182","0.00767493632826619","-2375.10942739872","-400.946128156838"
"C57BR/cdJcontrol - BUB/BnJfluoxetine","-258.511111111111","0.364222923043206","-792.93192140647","275.909699184248","0.621516749989899","-1231.97588197728","714.953659755061"
"C57BR/cdJfluoxetine - BUB/BnJfluoxetine","319.722222222222","0.278250328179372","-239.188439430374","878.632883874818","0.541481574050113","-667.359427398718","1306.80387184316"
"C58/Jcontrol - BUB/BnJfluoxetine","-394.666666666667","0.206677175788908","-992.167296872137","202.833963538804","0.458195633004296","-1404.61896428941","615.285630956077"
"C58/Jfluoxetine - BUB/BnJfluoxetine","580.111111111111","0.0573976349686996","-17.3895190943598","1177.61174131658","0.26172533790757","-429.841186511633","1590.06340873385"
"CBA/Jcontrol - BUB/BnJfluoxetine","-1341.64444444444","3.65551696981532e-7","-1876.0652547398","-807.223634149086","0.0087839525064602","-2315.10921531062","-368.179673578272"
"CBA/Jfluoxetine - BUB/BnJfluoxetine","-886.239316239316","0.00122562022620712","-1435.8599570212","-336.618675457437","0.0746924070005157","-1868.07070349763","95.5920710189924"
"CE/Jcontrol - BUB/BnJfluoxetine","-846.555555555556","0.00456158417404731","-1444.05618576103","-249.054925350085","0.0970056712476601","-1856.5078531783","163.396742067188"
"CE/Jfluoxetine - BUB/BnJfluoxetine","-874.444444444445","0.00171049186208268","-1433.35510609704","-315.533782791848","0.0802567432679027","-1861.52609406538","112.637205176496"
"DBA/2Jcontrol - BUB/BnJfluoxetine","-1307.30555555556","3.07894031126007e-7","-1824.7562800907","-789.854831020406","0.00995160272559272","-2271.76649464384","-342.844616467273"
"DBA/2Jfluoxetine - BUB/BnJfluoxetine","-568.483660130719","0.0319531886223893","-1090.98280396605","-45.9845162953861","0.246618398092765","-1535.58530169632","398.617981434887"
"FVB/NJcontrol - BUB/BnJfluoxetine","-183.555555555556","0.58249061976947","-781.056185761026","413.945074649915","0.75449020381445","-1193.5078531783","826.396742067188"
"FVB/NJfluoxetine - BUB/BnJfluoxetine","-523","0.0874932414896097","-1120.50063020547","74.5006302054707","0.314708225787389","-1532.95229762274","486.952297622744"
"I/LnJcontrol - BUB/BnJfluoxetine","-327.50505050505","0.276394449232037","-897.199548456632","242.189447446531","0.536143481609708","-1320.8080521023","665.797951092204"
"I/LnJfluoxetine - BUB/BnJfluoxetine","-352.402777777778","0.278250328179372","-968.292330205346","263.486774649791","0.520951571579574","-1373.82670085075","669.021145295193"
"LG/Jcontrol - BUB/BnJfluoxetine","-715.686868686869","0.0123342136025989","-1285.38136663845","-145.992370735288","0.151351082088831","-1708.98987028412","277.616132910385"
"LG/Jfluoxetine - BUB/BnJfluoxetine","-1121.77777777778","0.000160291829396654","-1719.27840798325","-524.277147572307","0.0300628009837741","-2131.73007540052","-111.825480155034"
"LP/Jcontrol - BUB/BnJfluoxetine","-1381.66666666667","0.0000027883325297944","-1979.16729687214","-784.166036461196","0.00877336216229972","-2391.61896428941","-371.714369043923"
"LP/Jfluoxetine - BUB/BnJfluoxetine","-1781.16198830409","2.13002234897682e-12","-2294.05358674854","-1268.27038985965","0.00115051125847163","-2743.26608287895","-819.057893729235"
"MA/MyJcontrol - BUB/BnJfluoxetine","-43.6666666666665","0.902987518368613","-641.167296872137","553.833963538804","0.945595569671594","-1053.61896428941","966.285630956077"
"MA/MyJfluoxetine - BUB/BnJfluoxetine","1119.11111111111","0.000166658978513746","521.61048090564","1716.61174131658","0.030498040844576","109.158813488367","2129.06340873385"
"MRL/MpJcontrol - BUB/BnJfluoxetine","-921.050505050505","0.00119182871774091","-1490.74500300209","-351.356007098924","0.0681020546976078","-1914.35350664776","72.2524965467491"
"MRL/MpJfluoxetine - BUB/BnJfluoxetine","-996.902777777778","0.00117643102423653","-1612.79233020535","-381.013225350209","0.0559771403176385","-2018.32670085075","24.5211452951935"
"NOD/ShiLtJcontrol - BUB/BnJfluoxetine","276.585858585859","0.362528632248787","-293.108639365723","846.28035653744","0.605452248534489","-716.717143011395","1269.88886018311"
"NOD/ShiLtJfluoxetine - BUB/BnJfluoxetine","22.5858585858587","0.946625343308691","-547.108639365723","592.28035653744","0.970408280128281","-970.717143011395","1015.88886018311"
"NOR/LtJcontrol - BUB/BnJfluoxetine","17.8472222222222","0.962123578321479","-598.042330205346","633.736774649791","0.978148850394611","-1003.57670085075","1039.27114529519"
"NOR/LtJfluoxetine - BUB/BnJfluoxetine","-110.63492063492","0.724530369559862","-652.165854694175","430.896013424334","0.852775954663539","-1087.97843785207","866.708596582232"
"NZB/BlNJcontrol - BUB/BnJfluoxetine","-1322.59595959596","0.00000254132468844198","-1892.29045754754","-752.901461644378","0.0106360902164093","-2315.89896119321","-329.292957998705"
"NZB/BlNJfluoxetine - BUB/BnJfluoxetine","-1450.52323232323","2.52109545484833e-7","-2020.21773027481","-880.828734371651","0.00598160888912396","-2443.82623392049","-457.220230725978"
"NZW/LacJcontrol - BUB/BnJfluoxetine","-1314.33333333333","0.00000848723426123289","-1911.8339635388","-716.832703127863","0.0120727537794704","-2324.28563095608","-304.38103571059"
"NZW/LacJfluoxetine - BUB/BnJfluoxetine","-1042.11111111111","0.000462698378919549","-1639.61174131658","-444.61048090564","0.0432768997072389","-2052.06340873385","-32.1588134883672"
"P/Jcontrol - BUB/BnJfluoxetine","-585.444444444445","0.0552011232741004","-1182.94507464992","12.0561857610261","0.257053528236114","-1595.39674206719","424.507853178299"
"P/Jfluoxetine - BUB/BnJfluoxetine","52.9494949494947","0.877070467658068","-516.745003002087","622.643992901076","0.933877642178873","-940.353506647759","1046.25249654675"
"PL/Jcontrol - BUB/BnJfluoxetine","-595.277777777778","0.0359242761516109","-1154.18843943037","-36.3671161251816","0.235393887778702","-1582.35942739872","391.803871843162"
"PL/Jfluoxetine - BUB/BnJfluoxetine","-622.527777777778","0.0277998137850741","-1181.43843943037","-63.6171161251816","0.213522747524425","-1609.60942739872","364.553871843162"
"RIIIS/Jcontrol - BUB/BnJfluoxetine","-342","0.278250328179372","-939.500630205471","255.500630205471","0.52746453440954","-1351.95229762274","667.952297622744"
"RIIIS/Jfluoxetine - BUB/BnJfluoxetine","-567.611111111111","0.0461946363496277","-1126.52177276371","-8.70044945851487","0.258985162966851","-1554.69276073205","419.470538509829"
"SJL/Jcontrol - BUB/BnJfluoxetine","-1447.59595959596","2.65256757793332e-7","-2017.29045754754","-877.901461644379","0.0060254023956003","-2440.89896119321","-454.292957998706"
"SJL/Jfluoxetine - BUB/BnJfluoxetine","-1539.41414141414","4.37575151870171e-8","-2109.10863936572","-969.71964346256","0.0037550902404111","-2532.7171430114","-546.111139816887"
"SM/Jcontrol - BUB/BnJfluoxetine","-393.402777777778","0.222836537586648","-1009.29233020535","222.486774649791","0.466180905350057","-1414.82670085075","628.021145295193"
"SM/Jfluoxetine - BUB/BnJfluoxetine","788","0.00845362356182192","190.499369794529","1385.50063020547","0.121411493463618","-221.952297622744","1797.95229762274"
"SWR/Jcontrol - BUB/BnJfluoxetine","-999.194444444445","0.00032981378623941","-1558.10510609704","-440.283782791848","0.047252365640926","-1986.27609406538","-12.1127948235045"
"SWR/Jfluoxetine - BUB/BnJfluoxetine","-893.527777777778","0.00135469033971283","-1452.43843943037","-334.617116125182","0.0739492764557598","-1880.60942739872","93.5538718431623"
"C3H/HeJfluoxetine - C3H/HeJcontrol","-24.4666666666667","0.929594456487034","-487.288664693512","438.355331360178","0.964607705204721","-962.494368469172","913.561035135838"
"C57BL/6Jcontrol - C3H/HeJcontrol","24.2166666666667","0.933327863340969","-466.680193263967","515.1135265973","0.965618289097673","-926.896830760911","975.330164094245"
"C57BL/6Jfluoxetine - C3H/HeJcontrol","70.5777777777778","0.823530015109775","-463.843032517581","604.998588073136","0.907353689031419","-902.886993088395","1044.04254864395"
"C57BLKS/Jcontrol - C3H/HeJcontrol","-329.1","0.224965955436368","-846.550724535149","188.350724535149","0.518765642233085","-1293.56093908828","635.360939088283"
"C57BLKS/Jfluoxetine - C3H/HeJcontrol","-99.45","0.726121400735676","-590.346859930633","391.446859930633","0.864659811066118","-1050.56349742758","851.663497427578"
"C57BR/cdJcontrol - C3H/HeJcontrol","1030.06666666667","0.00000666513699255176","567.244668639822","1492.88866469351","0.0326967263495028","92.0389648641618","1968.09436846917"
"C57BR/cdJfluoxetine - C3H/HeJcontrol","1608.3","3.27308444136944e-11","1117.40314006937","2099.19685993063","0.0023736393557707","657.186502572422","2559.41349742758"
"C58/Jcontrol - C3H/HeJcontrol","893.911111111111","0.000788581230044225","359.490300815752","1428.33192140647","0.0703267376619331","-79.5536597550614","1867.37588197728"
"C58/Jfluoxetine - C3H/HeJcontrol","1868.68888888889","1.51438494771806e-12","1334.26807859353","2403.10969918425","0.000748725688105848","895.224118022716","2842.15365975506"
"CBA/Jcontrol - C3H/HeJcontrol","-53.0666666666666","0.846598287455132","-515.888664693511","409.755331360178","0.926084741937242","-991.094368469172","884.961035135838"
